,period,month,year,stateDescription,price,sales
6734,2004-02-01,2,2004,Tennessee,4.51,2595.59621
6735,2004-03-01,3,2004,Tennessee,4.39,2684.84089
6736,2004-04-01,4,2004,Tennessee,4.34,2840.00924
6737,2004-05-01,5,2004,Tennessee,4.55,2905.53115
6738,2004-06-01,6,2004,Tennessee,4.82,2847.12984
6739,2004-07-01,7,2004,Tennessee,4.68,2809.10679
6740,2004-08-01,8,2004,Tennessee,4.67,2845.0558
6741,2004-09-01,9,2004,Tennessee,4.42,2720.55967
6742,2004-10-01,10,2004,Tennessee,4.25,2801.19534
6743,2004-11-01,11,2004,Tennessee,4.36,2658.2567
6744,2004-12-01,12,2004,Tennessee,4.08,2577.44578
6745,2005-01-01,1,2005,Tennessee,4.35,2680.32512
6746,2005-02-01,2,2005,Tennessee,4.42,2678.33473
6747,2005-03-01,3,2005,Tennessee,4.49,2693.71177
6748,2005-04-01,4,2005,Tennessee,4.29,2769.28662
6749,2005-05-01,5,2005,Tennessee,4.51,2846.45283
6750,2005-06-01,6,2005,Tennessee,4.89,2794.80447
6751,2005-07-01,7,2005,Tennessee,5.04,2815.35146
6752,2005-08-01,8,2005,Tennessee,5.17,2882.93211
6753,2005-09-01,9,2005,Tennessee,4.82,2952.55234
6754,2005-10-01,10,2005,Tennessee,4.77,2943.5416
6755,2005-11-01,11,2005,Tennessee,5.0,2833.6387
6756,2005-12-01,12,2005,Tennessee,4.97,2734.48125
6757,2006-01-01,1,2006,Tennessee,4.88,2699.77336
6758,2006-02-01,2,2006,Tennessee,4.82,2634.47011
6759,2006-03-01,3,2006,Tennessee,4.85,2833.46501
6760,2006-04-01,4,2006,Tennessee,5.09,2834.22968
6761,2006-05-01,5,2006,Tennessee,5.09,2920.98697
6762,2006-06-01,6,2006,Tennessee,5.44,2941.09588
6763,2006-07-01,7,2006,Tennessee,5.54,2938.82062
6764,2006-08-01,8,2006,Tennessee,5.55,3064.87266
6765,2006-09-01,9,2006,Tennessee,5.36,3006.66031
6766,2006-10-01,10,2006,Tennessee,5.05,2825.58803
6767,2006-11-01,11,2006,Tennessee,5.1,2671.09673
6768,2006-12-01,12,2006,Tennessee,5.1,2710.26765
6769,2007-01-01,1,2007,Tennessee,5.01,2563.67016
6770,2007-02-01,2,2007,Tennessee,5.14,2661.47559
6771,2007-03-01,3,2007,Tennessee,5.01,2772.92124
6772,2007-04-01,4,2007,Tennessee,5.18,2700.13669
6773,2007-05-01,5,2007,Tennessee,5.16,2726.61398
6774,2007-06-01,6,2007,Tennessee,5.26,2735.25784
6775,2007-07-01,7,2007,Tennessee,5.29,2855.92083
6776,2007-08-01,8,2007,Tennessee,5.27,2925.98201
6777,2007-09-01,9,2007,Tennessee,5.14,3073.21908
6778,2007-09-01,9,2007,Tennessee,5.14,3073.21908
6779,2007-10-01,10,2007,Tennessee,5.34,3005.15298
6780,2007-11-01,11,2007,Tennessee,5.23,2938.17481
6781,2007-12-01,12,2007,Tennessee,5.27,2891.81278
6782,2008-01-01,1,2008,Tennessee,5.53,2714.06363
6783,2008-02-01,2,2008,Tennessee,5.43,2688.16453
6784,2008-03-01,3,2008,Tennessee,5.5,2692.49637
6785,2008-04-01,4,2008,Tennessee,5.85,2772.40069
6786,2008-05-01,5,2008,Tennessee,5.97,2808.36044
6787,2008-06-01,6,2008,Tennessee,6.49,2716.681
6788,2008-07-01,7,2008,Tennessee,6.61,2783.64455
6789,2008-08-01,8,2008,Tennessee,6.41,2756.29319
6790,2008-09-01,9,2008,Tennessee,6.3,2878.40865
6791,2008-10-01,10,2008,Tennessee,7.16,2862.3234
6792,2008-11-01,11,2008,Tennessee,7.07,2722.33293
6793,2008-12-01,12,2008,Tennessee,7.21,2408.59363
6794,2009-01-01,1,2009,Tennessee,7.27,2180.14047
6795,2009-02-01,2,2009,Tennessee,7.22,2184.43427
6796,2009-03-01,3,2009,Tennessee,7.3,2132.52913
6797,2009-04-01,4,2009,Tennessee,6.88,2150.09332
6798,2009-05-01,5,2009,Tennessee,6.84,2215.44306
6799,2009-06-01,6,2009,Tennessee,7.05,2097.91034
6800,2009-07-01,7,2009,Tennessee,6.69,2167.60623
6801,2009-08-01,8,2009,Tennessee,6.63,2259.34093
6802,2009-09-01,9,2009,Tennessee,6.64,2391.38932
6803,2009-10-01,10,2009,Tennessee,6.4,2344.49324
6804,2009-11-01,11,2009,Tennessee,6.29,2237.77747
6805,2009-12-01,12,2009,Tennessee,6.08,2223.16524
6806,2010-01-01,1,2010,Tennessee,5.89,2303.33793
6807,2010-02-01,2,2010,Tennessee,5.82,2279.17361
6808,2010-03-01,3,2010,Tennessee,5.96,2340.22693
6809,2010-04-01,4,2010,Tennessee,6.28,2356.16085
6810,2010-05-01,5,2010,Tennessee,6.36,2353.22953
6811,2010-06-01,6,2010,Tennessee,6.81,2347.31707
6812,2010-07-01,7,2010,Tennessee,7.01,2434.12681
6813,2010-08-01,8,2010,Tennessee,7.0,2606.30849
6814,2010-09-01,9,2010,Tennessee,7.16,2649.35729
6815,2010-10-01,10,2010,Tennessee,7.07,2490.70324
6816,2010-11-01,11,2010,Tennessee,6.66,2392.61577
6817,2010-12-01,12,2010,Tennessee,6.74,2377.07951
6818,2011-01-01,1,2011,Tennessee,6.89,2410.68871
6819,2011-02-01,2,2011,Tennessee,6.91,2318.25607
6820,2011-03-01,3,2011,Tennessee,6.88,2438.56689
6821,2011-04-01,4,2011,Tennessee,6.48,2295.48977
6822,2011-05-01,5,2011,Tennessee,6.5,2286.4327
6823,2011-06-01,6,2011,Tennessee,7.71,2311.89198
6824,2011-07-01,7,2011,Tennessee,8.22,2431.63941
6825,2011-08-01,8,2011,Tennessee,8.27,2544.2778
6826,2011-09-01,9,2011,Tennessee,8.25,2483.95258
6827,2011-10-01,10,2011,Tennessee,6.94,2437.95301
6828,2011-11-01,11,2011,Tennessee,6.47,2372.70543
6829,2011-12-01,12,2011,Tennessee,7.05,2306.59866
6830,2012-01-01,1,2012,Tennessee,6.93,2306.69924
6831,2012-02-01,2,2012,Tennessee,6.67,2287.17132
6832,2012-03-01,3,2012,Tennessee,6.55,2365.98302
6833,2012-04-01,4,2012,Tennessee,6.36,2372.49262
6834,2012-05-01,5,2012,Tennessee,6.33,2466.50949
6835,2012-06-01,6,2012,Tennessee,7.63,2446.18803
6836,2012-07-01,7,2012,Tennessee,7.94,2519.13939
6837,2012-08-01,8,2012,Tennessee,7.75,2556.23555
6838,2012-09-01,9,2012,Tennessee,8.01,2370.64248
6839,2012-10-01,10,2012,Tennessee,6.87,2356.83413
6840,2012-11-01,11,2012,Tennessee,6.64,2232.11526
6841,2012-12-01,12,2012,Tennessee,7.09,2195.94545
6842,2013-01-01,1,2013,Tennessee,6.27,1938.62631
6843,2013-02-01,2,2013,Tennessee,6.1,1868.48311
6844,2013-03-01,3,2013,Tennessee,6.05,1929.33833
6845,2013-04-01,4,2013,Tennessee,5.64,1916.81777
6846,2013-05-01,5,2013,Tennessee,5.58,1998.25165
6847,2013-06-01,6,2013,Tennessee,6.97,1862.55179
6848,2013-07-01,7,2013,Tennessee,7.33,1798.03238
6849,2013-08-01,8,2013,Tennessee,7.22,1958.3085
6850,2013-09-01,9,2013,Tennessee,7.23,1879.49391
6851,2013-10-01,10,2013,Tennessee,5.79,1835.54528
6852,2013-11-01,11,2013,Tennessee,5.3,1755.9545
6853,2013-12-01,12,2013,Tennessee,5.97,1720.29849
6854,2014-01-01,1,2014,Tennessee,6.27,1912.53768
6855,2014-02-01,2,2014,Tennessee,6.31,1848.10749
6856,2014-03-01,3,2014,Tennessee,6.41,1962.49537
6857,2014-04-01,4,2014,Tennessee,6.04,1937.7643
6858,2014-05-01,5,2014,Tennessee,5.78,2030.04158
6859,2014-07-01,7,2014,Tennessee,7.53,2105.3087
6860,2014-08-01,8,2014,Tennessee,7.33,2189.86738
6861,2014-09-01,9,2014,Tennessee,7.19,2102.9812
6862,2014-10-01,10,2014,Tennessee,5.78,2073.44244
6863,2014-11-01,11,2014,Tennessee,5.23,1975.24383
6864,2014-12-01,12,2014,Tennessee,5.53,1965.5138
6865,2015-01-01,1,2015,Tennessee,5.84,1928.67233
6866,2015-02-01,2,2015,Tennessee,6.04,1803.04368
6867,2015-03-01,3,2015,Tennessee,5.71,1906.25908
6868,2015-04-01,4,2015,Tennessee,5.51,1940.30309
6869,2015-05-01,5,2015,Tennessee,5.4,2004.49546
6870,2015-06-01,6,2015,Tennessee,6.6,1958.78787
6871,2015-07-01,7,2015,Tennessee,7.13,1996.90438
6872,2015-08-01,8,2015,Tennessee,6.95,2054.07289
6873,2015-09-01,9,2015,Tennessee,6.92,1978.36082
6874,2015-10-01,10,2015,Tennessee,6.12,1888.32407
6875,2015-11-01,11,2015,Tennessee,5.88,1776.96442
6876,2015-12-01,12,2015,Tennessee,5.81,1746.95694
6877,2016-01-01,1,2016,Tennessee,5.56,1816.76719
6878,2016-02-01,2,2016,Tennessee,5.35,1832.37866
6879,2016-03-01,3,2016,Tennessee,5.33,1869.57951
6880,2016-04-01,4,2016,Tennessee,5.27,1902.75357
6881,2016-05-01,5,2016,Tennessee,5.13,1981.10643
6882,2016-06-01,6,2016,Tennessee,5.69,2017.87655
6883,2016-07-01,7,2016,Tennessee,6.03,2097.77378
6884,2016-08-01,8,2016,Tennessee,6.08,2177.37713
6885,2016-09-01,9,2016,Tennessee,6.0,2057.17892
6886,2016-10-01,10,2016,Tennessee,5.84,2022.06427
6887,2016-11-01,11,2016,Tennessee,5.78,1918.80746
6888,2016-12-01,12,2016,Tennessee,5.99,1851.98457
6889,2017-01-01,1,2017,Tennessee,5.83,2014.01291
6890,2017-02-01,2,2017,Tennessee,5.88,1894.27352
6891,2017-03-01,3,2017,Tennessee,5.73,2051.10037
6892,2017-04-01,4,2017,Tennessee,5.62,2012.00813
6893,2017-05-01,5,2017,Tennessee,5.56,2117.13348
6894,2017-06-01,6,2017,Tennessee,5.91,2116.13458
6895,2017-07-01,7,2017,Tennessee,6.1,2184.96822
6896,2017-08-01,8,2017,Tennessee,6.01,2223.99559
6897,2017-09-01,9,2017,Tennessee,5.89,2042.86983
6898,2017-10-01,10,2017,Tennessee,5.69,1921.44537
6899,2017-11-01,11,2017,Tennessee,5.81,1845.20888
6900,2017-12-01,12,2017,Tennessee,5.92,1796.99811
6901,2018-01-01,1,2018,Tennessee,5.74,1696.5349
